_id,date,land_area,price_total,price_per_m2,subdistrict,regency,log_land_area,log_price_total,log_price_per_m2,land_area_cat,latitude,longitude
667afedc47f8b0cd97533836,2024-04-28,2000.0,12000000000.0,6000000.0,Denpasar Timur,Denpasar,7.600902459542082,23.208172486734412,15.60727002719233,medium,-8.65795,115.22365
667afedc47f8b0cd97533837,2024-04-28,409.0,3700000000.0,9046454.76772616,Denpasar Selatan,Denpasar,6.013715156042802,22.03159865659659,16.01788350055379,medium,-8.65795,115.22365
667afedc47f8b0cd97533838,2024-04-28,1886.0,33900000000.0,17974549.310710497,Kuta Selatan,Badung,7.542213463193403,24.246680851332815,16.704467388139413,medium,-8.5407,115.16285
667afedc47f8b0cd97533839,2024-01-20,30000.0,60200000000.0,2006666.6666666667,Nusa Penida,Klungkung,10.308952660644293,24.820938189261188,14.511985528616894,large,-8.5289,115.4811
667afedc47f8b0cd9753383a,2024-01-20,2900.0,15950000000.0,5500000.0,Nusa Penida,Klungkung,7.9724660159745655,23.492724666177264,15.520258650202699,large,-8.5289,115.4811
667afedc47f8b0cd9753383b,2024-04-28,1780.0,8900000000.0,5000000.0,Blahbatuh,Gianyar,7.484368643286131,22.909317113684505,15.424948470398375,medium,-8.48135,115.2989
667afedc47f8b0cd9753383c,2024-04-28,2000.0,11000000000.0,5500000.0,Kuta Selatan,Badung,7.600902459542082,23.121161109744783,15.520258650202699,medium,-8.5407,115.16285
667afedc47f8b0cd9753383d,2024-04-28,9300.0,91600000000.0,9849462.365591398,Kuta Selatan,Badung,9.137769679141348,25.240697108626495,16.10292742948515,large,-8.5407,115.16285
667afedc47f8b0cd9753383e,2024-04-28,200.0,750000000.0,3750000.0,Kuta Selatan,Badung,5.298317366548036,20.43558376449463,15.137266397946593,small,-8.5407,115.16285
667afedc47f8b0cd9753383f,2024-04-28,240.0,528000000.0,2200000.0,Mengwi,Badung,5.480638923341991,20.084606841670535,14.603967918328545,small,-8.5407,115.16285
667afedc47f8b0cd97533840,2024-04-28,500.0,975000000.0,1950000.0,Tegallalang,Gianyar,6.214608098422191,20.69794802896212,14.48333993053993,medium,-8.48135,115.2989
667afedc47f8b0cd97533841,2024-04-28,3600.0,6300000000.0,1750000.0,Payangan,Gianyar,8.1886891244442,22.563815470343897,14.375126345899696,large,-8.48135,115.2989
667afedc47f8b0cd97533842,2024-04-28,3800.0,14820000000.0,3900000.0,Gianyar,Gianyar,8.242756345714477,23.419243456814353,15.176487111099874,large,-8.48135,115.2989
667afedc47f8b0cd97533843,2024-04-28,260.0,1820000000.0,7000000.0,Denpasar Utara,Denpasar,5.560681631015528,21.322102338035116,15.761420707019587,small,-8.65795,115.22365
667afedc47f8b0cd97533844,2024-04-28,2000.0,7000000000.0,3500000.0,Kuta Selatan,Badung,7.600902459542082,22.669175986001726,15.068273526459642,medium,-8.5407,115.16285
667afedc47f8b0cd97533845,2024-04-28,1000.0,15000000000.0,15000000.0,Kuta,Badung,6.907755278982137,23.43131603804862,16.523560759066484,medium,-8.5407,115.16285
667afedc47f8b0cd97533846,2023-12-21,16300.0,35860000000.0,2200000.0,Gerokgak,Buleleng,9.698920386794853,24.3028883051234,14.603967918328545,large,-8.1111,115.23255
667afedc47f8b0cd97533847,2024-01-20,300.0,825000000.0,2750000.0,Kintamani,Bangli,5.703782474656201,20.530893944298956,14.827111469642754,small,-8.33015,115.34265
667afedc47f8b0cd97533848,2024-05-05,1560.0,24960000000.0,16000000.0,Kuta,Badung,7.352441100243583,23.940540380447636,16.588099280204055,medium,-8.5407,115.16285
667afedc47f8b0cd97533849,2024-04-28,250.0,2750000000.0,11000000.0,Denpasar Selatan,Denpasar,5.521460917862246,21.734866748624892,16.213405830762646,small,-8.65795,115.22365
667afedc47f8b0cd9753384a,2024-04-28,855.0,5343750000.0,6250000.0,Denpasar Barat,Denpasar,6.75110146893676,22.399193490649346,15.648092021712584,medium,-8.65795,115.22365
667afedc47f8b0cd9753384b,2024-04-28,252.0,1260000000.0,5000000.0,Mengwi,Badung,5.529429087511423,20.954377557909798,15.424948470398375,small,-8.5407,115.16285
667afedc47f8b0cd9753384c,2024-04-19,300.0,1350000000.0,4500000.0,Gianyar,Gianyar,5.703782474656201,21.02337042939675,15.319587954740548,small,-8.48135,115.2989
667afedc47f8b0cd9753384d,2024-04-28,300.0,1600000000.0,5333333.333333333,Kuta Selatan,Badung,5.703782474656201,21.193269466192145,15.489486991535946,small,-8.5407,115.16285
667afedc47f8b0cd9753384e,2024-04-28,550.0,863500000.0,1570000.0,Kuta Utara,Badung,6.309918278226516,20.576504455551007,14.266586177324491,medium,-8.5407,115.16285
667afedc47f8b0cd9753384f,2024-04-28,2000.0,30000000000.0,15000000.0,Denpasar Timur,Denpasar,7.600902459542082,24.124463218608568,16.523560759066484,medium,-8.65795,115.22365
667afedc47f8b0cd97533850,2024-03-20,298.0,2235000000.0,7500000.0,Kuta Selatan,Badung,5.697093486505405,21.527507065011942,15.830413578506539,small,-8.5407,115.16285
667afedc47f8b0cd97533851,2024-04-28,445.0,1112500000.0,2500000.0,Tampaksiring,Gianyar,6.09807428216624,20.82987557200467,14.73180128983843,medium,-8.48135,115.2989
667afedc47f8b0cd97533852,2024-04-28,1850.0,10175000000.0,5500000.0,Kuta Selatan,Badung,7.52294091807237,23.04319956827507,15.520258650202699,medium,-8.5407,115.16285
667afedc47f8b0cd97533853,2024-04-28,4278.0,11000000000.0,2571294.997662459,Kubu,Karangasem,8.361240889642351,23.121161109744783,14.759920220102432,large,-8.3593,115.54985
667afedc47f8b0cd97533854,2024-01-20,376.0,1692000000.0,4500000.0,Kediri,Tabanan,5.929589143389895,21.249177098130442,15.319587954740548,small,-8.4385,115.01625
667afedc47f8b0cd97533855,2024-04-28,700.0,1400000000.0,2000000.0,Kuta Selatan,Badung,6.551080335043404,21.059738073567623,14.508657738524219,medium,-8.5407,115.16285
667afedc47f8b0cd97533856,2024-04-28,200.0,900000000.0,4500000.0,Kuta Selatan,Badung,5.298317366548036,20.617905321288585,15.319587954740548,small,-8.5407,115.16285
667afedc47f8b0cd97533857,2024-04-28,80.0,210000000.0,2625000.0,Tabanan,Tabanan,4.382026634673881,19.162618088681743,14.780591454007862,small,-8.4385,115.01625
667afedc47f8b0cd97533858,2024-02-19,570.0,2280000000.0,4000000.0,Kuta Selatan,Badung,6.345636360828596,21.54744127991276,15.201804919084164,medium,-8.5407,115.16285
667afedc47f8b0cd97533859,2024-04-28,9200.0,16560000000.0,1800000.0,Selemadeg,Tabanan,9.126958763037132,23.530255985903526,14.403297222866392,large,-8.4385,115.01625
667afedc47f8b0cd9753385a,2024-04-28,2520.0,9950000000.0,3948412.698412698,Ubud,Gianyar,7.832014180505469,23.020838388116914,15.188824207611443,medium,-8.48135,115.2989
667afedc47f8b0cd9753385b,2024-05-14,3000.0,13000000000.0,4333333.333333333,Selemadeg,Tabanan,8.006367567650246,23.288215194407947,15.2818476267577,large,-8.4385,115.01625
667afedc47f8b0cd9753385c,2024-04-28,373.0,5968000000.0,16000000.0,Mengwi,Badung,5.921578419643816,22.50967769984787,16.588099280204055,small,-8.5407,115.16285
667afedc47f8b0cd9753385d,2024-02-19,1470.0,8746500000.0,5950000.0,Kerambitan,Tabanan,7.293017679772782,22.891919457294595,15.598901777521812,medium,-8.4385,115.01625
667afedc47f8b0cd9753385e,2024-04-28,42000.0,158000000000.0,3761904.761904762,Gianyar,Gianyar,10.645424897265505,25.785860869973376,15.140435972707873,large,-8.48135,115.2989
667afedc47f8b0cd9753385f,2024-04-28,975.0,2730000000.0,2800000.0,Kuta Selatan,Badung,6.882437470997847,21.72756744614328,14.845129975145433,medium,-8.5407,115.16285
667afedc47f8b0cd97533860,2024-04-28,1100.0,22000000000.0,20000000.0,Ubud,Gianyar,7.003065458786462,23.814308290304727,16.811242831518264,medium,-8.48135,115.2989
667afedc47f8b0cd97533861,2024-04-28,600.0,1400000000.0,2333333.3333333335,Mengwi,Badung,6.396929655216146,21.059738073567623,14.662808418351478,medium,-8.5407,115.16285
667afedc47f8b0cd97533862,2024-04-28,9250.0,15700000000.0,1697297.2972972973,Selemadeg,Tabanan,9.132378830506472,23.476926549300675,14.344547718794203,large,-8.4385,115.01625
667afedc47f8b0cd97533863,2024-02-19,375.0,3675000000.0,9800000.0,Kuta Selatan,Badung,5.926926025970411,22.02481896961121,16.0978929436408,small,-8.5407,115.16285
667afedc47f8b0cd97533864,2023-11-21,2900.0,8555000000.0,2950000.0,Kuta Selatan,Badung,7.9724660159745655,22.869781744290567,14.897315728316002,large,-8.5407,115.16285
667afedc47f8b0cd97533865,2024-04-28,40000.0,80000000000.0,2000000.0,Tampaksiring,Gianyar,10.596634733096073,25.10529247162029,14.508657738524219,large,-8.48135,115.2989
667afedc47f8b0cd97533866,2024-01-20,500.0,2500000000.0,5000000.0,Sukawati,Gianyar,6.214608098422191,21.639556568820566,15.424948470398375,medium,-8.48135,115.2989
667afedc47f8b0cd97533867,2024-04-28,500.0,8250000000.0,16500000.0,Kuta,Badung,6.214608098422191,22.833479037293,16.61887093887081,medium,-8.5407,115.16285
667afedc47f8b0cd97533868,2024-04-28,220.0,3300000000.0,15000000.0,Kuta Utara,Badung,5.393627546352362,21.917188305418847,16.523560759066484,small,-8.5407,115.16285
667afedc47f8b0cd97533869,2024-04-28,12287.0,73722000000.0,6000000.0,Kuta Selatan,Badung,9.416297071867572,25.0235670990599,15.60727002719233,large,-8.5407,115.16285
667afedc47f8b0cd9753386a,2024-04-28,300.0,1650000000.0,5500000.0,Ubud,Gianyar,5.703782474656201,21.2240411248589,15.520258650202699,small,-8.48135,115.2989
667afedc47f8b0cd9753386b,2024-04-28,10000.0,67500000000.0,6750000.0,Kuta Selatan,Badung,9.210340371976184,24.935393434824896,15.725053062848712,large,-8.5407,115.16285
667afedc47f8b0cd9753386c,2024-04-28,2000.0,26000000000.0,13000000.0,Kuta Selatan,Badung,7.600902459542082,23.981362374967894,16.38045991542581,medium,-8.5407,115.16285
667afedc47f8b0cd9753386d,2024-04-28,150.0,712500000.0,4750000.0,Ubud,Gianyar,5.0106352940962555,20.38429047010708,15.373655176010823,small,-8.48135,115.2989
667afedc47f8b0cd9753386e,2024-04-28,1670.0,16700000000.0,10000000.0,Kuta Utara,Badung,7.4205789054108005,23.53867455636912,16.11809565095832,medium,-8.5407,115.16285
667afedc47f8b0cd9753386f,2024-05-12,6630.0,145860000000.0,22000000.0,Kuta Selatan,Badung,8.799360083179907,25.7059130945025,16.90655301132259,large,-8.5407,115.16285
667afedc47f8b0cd97533870,2024-01-20,3250.0,16087500000.0,4950000.0,Kuta Selatan,Badung,8.086410275323782,23.501308409868656,15.414898134544874,large,-8.5407,115.16285
667afedc47f8b0cd97533871,2024-03-20,1100.0,6050000000.0,5500000.0,Kuta Selatan,Badung,7.003065458786462,22.52332410898916,15.520258650202699,medium,-8.5407,115.16285
667afedc47f8b0cd97533872,2024-04-28,18700.0,70125000000.0,3750000.0,Negara,Jembrana,9.836278802842678,24.97354520078927,15.137266397946593,large,-8.31665,114.54945
667afedc47f8b0cd97533873,2024-04-28,4000.0,27000000000.0,6750000.0,Kuta Selatan,Badung,8.294049640102028,24.01910270295074,15.725053062848712,large,-8.5407,115.16285
667afedc47f8b0cd97533874,2024-04-28,1480.0,11100000000.0,7500000.0,Kediri,Tabanan,7.299797366758161,23.1302109452647,15.830413578506539,medium,-8.4385,115.01625
667afedc47f8b0cd97533875,2024-04-28,400.0,5600000000.0,14000000.0,Denpasar Selatan,Denpasar,5.991464547107982,22.446032434687513,16.454567887579532,small,-8.65795,115.22365
667afedc47f8b0cd97533876,2024-04-28,200.0,800000000.0,4000000.0,Kuta Selatan,Badung,5.298317366548036,20.5001222856322,15.201804919084164,small,-8.5407,115.16285
667afedc47f8b0cd97533877,2024-04-19,500.0,1500000000.0,3000000.0,Kerambitan,Tabanan,6.214608098422191,21.128730945054574,14.914122846632385,medium,-8.4385,115.01625
667afedc47f8b0cd97533878,2024-04-28,800.0,960000000.0,1200000.0,Kubu,Karangasem,6.684611727667927,20.682443842426157,13.997832114758229,medium,-8.3593,115.54985
667afedc47f8b0cd97533879,2024-04-28,730.0,8760000000.0,12000000.0,Kuta Utara,Badung,6.593044534142437,22.89346174189471,16.300417207752275,medium,-8.5407,115.16285
667afedc47f8b0cd9753387a,2024-04-21,1458.0,21800000000.0,14951989.0260631,Denpasar Selatan,Denpasar,7.284820912568604,23.805175806741456,16.52035489417285,medium,-8.65795,115.22365
667afedc47f8b0cd9753387b,2024-04-21,417.0,5254200000.0,12600000.0,Denpasar Selatan,Denpasar,6.0330862217988015,22.382293593720508,16.349207371921707,medium,-8.65795,115.22365
667afedc47f8b0cd9753387c,2024-04-19,4700.0,11750000000.0,2500000.0,Gianyar,Gianyar,8.45531778769815,23.18711907753658,14.73180128983843,large,-8.48135,115.2989
667afedc47f8b0cd9753387d,2024-04-21,1100.0,7700000000.0,7000000.0,Kediri,Tabanan,7.003065458786462,22.764486165806048,15.761420707019587,medium,-8.4385,115.01625
667afedc47f8b0cd9753387e,2024-04-21,3800.0,14440000000.0,3800000.0,Gianyar,Gianyar,8.242756345714477,23.39326797041109,15.150511624696614,large,-8.48135,115.2989
667afedc47f8b0cd9753387f,2024-04-21,500.0,10000000000.0,20000000.0,Kuta Utara,Badung,6.214608098422191,23.025850929940457,16.811242831518264,medium,-8.5407,115.16285
667afedc47f8b0cd97533880,2024-04-21,12000.0,22200000000.0,1850000.0,Sukasada,Buleleng,9.392661928770137,23.823358125824644,14.430696197054507,large,-8.1111,115.23255
667afedc47f8b0cd97533881,2024-04-21,2000.0,32000000000.0,16000000.0,Kuta Utara,Badung,7.600902459542082,24.18900173974614,16.588099280204055,medium,-8.5407,115.16285
667afedc47f8b0cd97533882,2024-04-28,100.0,700000000.0,7000000.0,Denpasar Selatan,Denpasar,4.605170185988092,20.36659089300768,15.761420707019587,small,-8.65795,115.22365
667afedc47f8b0cd97533883,2024-04-21,240.0,1800000000.0,7500000.0,Denpasar Timur,Denpasar,5.480638923341991,21.31105250184853,15.830413578506539,small,-8.65795,115.22365
667afedc47f8b0cd97533884,2024-04-21,100.0,700000000.0,7000000.0,Denpasar Selatan,Denpasar,4.605170185988092,20.36659089300768,15.761420707019587,small,-8.65795,115.22365
667afedc47f8b0cd97533885,2024-04-21,3800.0,14820000000.0,3900000.0,Gianyar,Gianyar,8.242756345714477,23.419243456814353,15.176487111099874,large,-8.48135,115.2989
667afedc47f8b0cd97533886,2024-04-21,401.0,4812000000.0,12000000.0,Kuta Utara,Badung,5.993961427306569,22.294378635058845,16.300417207752275,medium,-8.5407,115.16285
667afedc47f8b0cd97533887,2024-02-19,400.0,2200000000.0,5500000.0,Kuta Selatan,Badung,5.991464547107982,21.51172319731068,15.520258650202699,small,-8.5407,115.16285
667afedc47f8b0cd97533888,2024-04-19,6900.0,17940000000.0,2600000.0,Kubu Tambahan,Buleleng,8.83927669058535,23.61029869357706,14.77102200299171,large,-8.1111,115.23255
667afedc47f8b0cd97533889,2024-04-21,500.0,750000000.0,1500000.0,Sukasada,Buleleng,6.214608098422191,20.43558376449463,14.22097566607244,medium,-8.1111,115.23255
667afedc47f8b0cd9753388a,2024-04-21,100.0,744000000.0,7440000.0,Denpasar Timur,Denpasar,4.605170185988092,20.427551592797364,15.822381406809274,small,-8.65795,115.22365
667afedc47f8b0cd9753388b,2024-04-21,5535.0,99600000000.0,17994579.94579946,Kuta Utara,Badung,8.618846845142738,25.324428001536965,16.705581156394228,large,-8.5407,115.16285
667afedc47f8b0cd9753388c,2024-04-21,600.0,11700000000.0,19500000.0,Kuta Utara,Badung,6.396929655216146,23.18285467875012,16.785925023533974,medium,-8.5407,115.16285
667afedc47f8b0cd9753388d,2023-11-21,150.0,850000000.0,5666666.666666667,Kuta Selatan,Badung,5.0106352940962555,20.560746907448635,15.55011161335238,small,-8.5407,115.16285
667afedc47f8b0cd9753388e,2024-04-21,470.0,1833000000.0,3900000.0,Kuta Selatan,Badung,6.152732694704104,21.32921980580398,15.176487111099874,medium,-8.5407,115.16285
667afedc47f8b0cd9753388f,2024-04-21,300.0,2020000000.0,6733333.333333333,Denpasar Selatan,Denpasar,5.703782474656201,21.426363348359523,15.722580873703324,small,-8.65795,115.22365
667afedc47f8b0cd97533890,2024-04-21,1350.0,5520000000.0,4088888.888888889,Kintamani,Bangli,7.2078598714324755,22.431643697235415,15.22378382580294,medium,-8.33015,115.34265
667afedc47f8b0cd97533891,2024-05-05,700.0,2800000000.0,4000000.0,Kediri,Tabanan,6.551080335043404,21.75288525412757,15.201804919084164,medium,-8.4385,115.01625
667afedc47f8b0cd97533892,2024-04-21,600.0,11700000000.0,19500000.0,Kuta Utara,Badung,6.396929655216146,23.18285467875012,16.785925023533974,medium,-8.5407,115.16285
667afedc47f8b0cd97533893,2024-03-20,1000.0,7000000000.0,7000000.0,Denpasar Barat,Denpasar,6.907755278982137,22.669175986001726,15.761420707019587,medium,-8.65795,115.22365
667afedc47f8b0cd97533894,2024-04-21,1640.0,5740000000.0,3500000.0,Kuta Selatan,Badung,7.402451520818244,22.470725047277885,15.068273526459642,medium,-8.5407,115.16285
667afedc47f8b0cd97533895,2024-03-20,100.0,195000000.0,1950000.0,Blahbatuh,Gianyar,4.605170185988092,19.08851011652802,14.48333993053993,small,-8.48135,115.2989
667afedc47f8b0cd97533896,2024-04-21,174.0,609000000.0,3500000.0,Kuta Selatan,Badung,5.159055299214529,20.22732882567417,15.068273526459642,small,-8.5407,115.16285
667afedc47f8b0cd97533897,2024-04-21,400.0,4000000000.0,10000000.0,Denpasar Selatan,Denpasar,5.991464547107982,22.1095601980663,16.11809565095832,small,-8.65795,115.22365
667afedc47f8b0cd97533898,2024-04-21,300.0,3600000000.0,12000000.0,Kuta Selatan,Badung,5.703782474656201,22.004199682408476,16.300417207752275,small,-8.5407,115.16285
667afedc47f8b0cd97533899,2024-04-21,510.0,2040000000.0,4000000.0,Abiansemal,Badung,6.234410725718371,21.436215644802537,15.201804919084164,medium,-8.5407,115.16285
667afedc47f8b0cd9753389a,2024-04-21,250.0,2200000000.0,8800000.0,Denpasar Timur,Denpasar,5.521460917862246,21.51172319731068,15.990262279448435,small,-8.65795,115.22365
667afedc47f8b0cd9753389b,2024-04-21,1000.0,11000000000.0,11000000.0,Kuta Selatan,Badung,6.907755278982137,23.121161109744783,16.213405830762646,medium,-8.5407,115.16285
667afedc47f8b0cd9753389c,2024-05-05,6930.0,24255000000.0,3500000.0,Kuta Selatan,Badung,8.84361509218395,23.91188861864359,15.068273526459642,large,-8.5407,115.16285
667afedc47f8b0cd9753389d,2024-04-21,400.0,1400000000.0,3500000.0,Kediri,Tabanan,5.991464547107982,21.059738073567623,15.068273526459642,small,-8.4385,115.01625
667afedc47f8b0cd9753389e,2024-04-21,1990.0,15000000000.0,7537688.442211055,Kuta Selatan,Badung,7.595889917718538,23.43131603804862,15.835426120330084,medium,-8.5407,115.16285
667afedc47f8b0cd9753389f,2024-04-21,141.0,634000000.0,4496453.90070922,Denpasar Timur,Denpasar,4.948759890378168,20.2675595124015,15.318799622023333,small,-8.65795,115.22365
667afedc47f8b0cd975338a0,2024-04-21,200.0,1000000000.0,5000000.0,Denpasar Selatan,Denpasar,5.298317366548036,20.72326583694641,15.424948470398375,small,-8.65795,115.22365
667afedc47f8b0cd975338a1,2024-04-21,44000.0,191400000000.0,4350000.0,Ubud,Gianyar,10.691944912900398,25.977631315965265,15.285686403064867,large,-8.48135,115.2989
667afedc47f8b0cd975338a2,2024-04-21,1636.0,13088000000.0,8000000.0,Denpasar Selatan,Denpasar,7.400009517162692,23.294961616806802,15.89495209964411,medium,-8.65795,115.22365
667afedc47f8b0cd975338a3,2024-05-14,3467.0,5440000000.0,1569079.8961638303,Ubud,Gianyar,8.151044945685024,22.41704489781426,14.265999952129238,large,-8.48135,115.2989
667afedc47f8b0cd975338a4,2024-03-20,2358.0,12969000000.0,5500000.0,Ubud,Gianyar,7.765569081097317,23.285827731300017,15.520258650202699,medium,-8.48135,115.2989
667afedc47f8b0cd975338a5,2024-05-05,112.0,728000000.0,6500000.0,Kuta Selatan,Badung,4.718498871295094,20.40581160616096,15.687312734865866,small,-8.5407,115.16285
667afedc47f8b0cd975338a6,2024-04-28,1000.0,19000000000.0,19000000.0,Denpasar Utara,Denpasar,6.907755278982137,23.667704816112852,16.759949537130716,medium,-8.65795,115.22365
667afedc47f8b0cd975338a7,2024-04-28,156.0,1100000000.0,7051282.051282051,Denpasar Barat,Denpasar,5.049856007249537,20.818576016750736,15.768720009501198,small,-8.65795,115.22365
667afedc47f8b0cd975338a8,2024-04-28,1000.0,9500000000.0,9500000.0,Kuta Utara,Badung,6.907755278982137,22.974557635552905,16.06680235657077,medium,-8.5407,115.16285
667afedc47f8b0cd975338a9,2024-04-28,3000.0,16500000000.0,5500000.0,Kuta Selatan,Badung,8.006367567650246,23.526626217852947,15.520258650202699,large,-8.5407,115.16285
667afedc47f8b0cd975338aa,2024-03-20,230.0,862500000.0,3750000.0,Mengwi,Badung,5.438079308923196,20.57534570686979,15.137266397946593,small,-8.5407,115.16285
667afedc47f8b0cd975338ab,2024-04-28,600.0,11100000000.0,18500000.0,Mengwi,Badung,6.396929655216146,23.1302109452647,16.733281290048552,medium,-8.5407,115.16285
667afedc47f8b0cd975338ac,2024-05-12,1500.0,2500000000.0,1666666.6666666667,Jembrana,Jembrana,7.313220387090301,21.639556568820566,14.326336181730264,medium,-8.31665,114.54945
667afedc47f8b0cd975338ad,2024-04-28,10000.0,67500000000.0,6750000.0,Kuta Selatan,Badung,9.210340371976184,24.935393434824896,15.725053062848712,large,-8.5407,115.16285
667afedc47f8b0cd975338ae,2024-04-28,1000.0,3850000000.0,3850000.0,Ubud,Gianyar,6.907755278982137,22.071338985246104,15.163583706263967,medium,-8.48135,115.2989
667afedc47f8b0cd975338af,2024-04-28,1800.0,16200000000.0,9000000.0,Denpasar Utara,Denpasar,7.495541943884256,23.50827707918475,16.012735135300492,medium,-8.65795,115.22365
667afedc47f8b0cd975338b0,2024-02-19,1250.0,18750000000.0,15000000.0,Kuta,Badung,7.1308988302963465,23.65445958936283,16.523560759066484,medium,-8.5407,115.16285
667afedc47f8b0cd975338b1,2024-04-28,500.0,825000000.0,1650000.0,Kediri,Tabanan,6.214608098422191,20.530893944298956,14.316285845876763,medium,-8.4385,115.01625
667afedc47f8b0cd975338b2,2024-04-28,3800.0,14820000000.0,3900000.0,Gianyar,Gianyar,8.242756345714477,23.419243456814353,15.176487111099874,large,-8.48135,115.2989
667afedc47f8b0cd975338b3,2024-04-28,11650.0,408000000000.0,35021459.22746781,Kuta Utara,Badung,9.363061458993847,26.734533011350575,17.371471552356727,large,-8.5407,115.16285
667afedc47f8b0cd975338b4,2024-04-28,375.0,2060000000.0,5493333.333333333,Ubud,Gianyar,5.926926025970411,21.4459718197479,15.51904579377749,small,-8.48135,115.2989
667afedc47f8b0cd975338b5,2024-04-28,5000.0,13500000000.0,2700000.0,Kediri,Tabanan,8.517193191416238,23.325955522390796,14.808762330974558,large,-8.4385,115.01625
667afedc47f8b0cd975338b6,2024-03-20,10000.0,75000000000.0,7500000.0,Kuta Selatan,Badung,9.210340371976184,25.04075395048272,15.830413578506539,large,-8.5407,115.16285
667afedc47f8b0cd975338b7,2024-04-28,50000.0,155000000000.0,3100000.0,Negara,Jembrana,10.819778284410283,25.76669095386566,14.946912669455374,large,-8.31665,114.54945
667afedc47f8b0cd975338b8,2024-04-28,2000.0,34000000000.0,17000000.0,Kuta Selatan,Badung,7.600902459542082,24.249626361562573,16.64872390202049,medium,-8.5407,115.16285
667afedc47f8b0cd975338b9,2024-04-28,1000.0,9250000000.0,9250000.0,Mengwi,Badung,6.907755278982137,22.947889388470745,16.04013410948861,medium,-8.5407,115.16285
667afedc47f8b0cd975338ba,2024-04-28,500.0,4500000000.0,9000000.0,Kuta Selatan,Badung,6.214608098422191,22.227343233722685,16.012735135300492,medium,-8.5407,115.16285
667afedc47f8b0cd975338bb,2024-04-21,500.0,3250000000.0,6500000.0,Mengwi,Badung,6.214608098422191,21.901920833288056,15.687312734865866,medium,-8.5407,115.16285
667afedc47f8b0cd975338bc,2023-11-21,116.0,1798000000.0,15500000.0,Denpasar Selatan,Denpasar,4.7535901911063645,21.30994077299584,16.556350581889475,small,-8.65795,115.22365
667afedc47f8b0cd975338bd,2024-04-21,1000.0,3750000000.0,3750000.0,Kuta Selatan,Badung,6.907755278982137,22.04502167692873,15.137266397946593,medium,-8.5407,115.16285
667afedc47f8b0cd975338be,2024-04-21,300.0,2020000000.0,6733333.333333333,Denpasar Selatan,Denpasar,5.703782474656201,21.426363348359523,15.722580873703324,small,-8.65795,115.22365
667afedc47f8b0cd975338bf,2024-04-21,1125.0,33600000000.0,29866666.666666668,Kuta,Badung,7.025538314638521,24.23779190391557,17.21225358927705,medium,-8.5407,115.16285
667afedc47f8b0cd975338c0,2024-04-21,1400.0,32900000000.0,23500000.0,Kuta Utara,Badung,7.24422751560335,24.216738494717738,16.972510979114386,medium,-8.5407,115.16285
667afedc47f8b0cd975338c1,2024-04-21,2105.0,7367500000.0,3500000.0,Ubud,Gianyar,7.652070746116482,22.720344272576124,15.068273526459642,medium,-8.48135,115.2989
667afedc47f8b0cd975338c2,2024-04-21,8908.0,20488400000.0,2300000.0,Ubud,Gianyar,9.094705028377259,23.743124709276636,14.648419680899378,large,-8.48135,115.2989
667afedc47f8b0cd975338c3,2024-04-21,9830.0,83500000000.0,8494404.88301119,Mengwi,Badung,9.193194213141211,25.14811246880322,15.954918255662008,large,-8.5407,115.16285
667afedc47f8b0cd975338c4,2024-05-19,510.0,2330000000.0,4568627.450980392,Denpasar Barat,Denpasar,6.234410725718371,21.56913410452402,15.334723378805649,medium,-8.65795,115.22365
667afedc47f8b0cd975338c5,2024-04-21,550.0,3575000000.0,6500000.0,Kuta Selatan,Badung,6.309918278226516,21.99723101309238,15.687312734865866,medium,-8.5407,115.16285
667afedc47f8b0cd975338c6,2024-05-19,600.0,4470000000.0,7450000.0,Kuta,Badung,6.396929655216146,22.22065424557189,15.823724590355742,medium,-8.5407,115.16285
667afedc47f8b0cd975338c7,2023-12-21,145.0,855500000.0,5900000.0,Denpasar Selatan,Denpasar,4.976733742420574,20.567196651296523,15.590462908875947,small,-8.65795,115.22365
667afedc47f8b0cd975338c8,2024-04-21,3000.0,16500000000.0,5500000.0,Kuta Selatan,Badung,8.006367567650246,23.526626217852947,15.520258650202699,large,-8.5407,115.16285
667afedc47f8b0cd975338c9,2024-04-19,500.0,13000000000.0,26000000.0,Kuta Utara,Badung,6.214608098422191,23.288215194407947,17.073607095985757,medium,-8.5407,115.16285
667afedc47f8b0cd975338ca,2024-04-21,3800.0,14820000000.0,3900000.0,Gianyar,Gianyar,8.242756345714477,23.419243456814353,15.176487111099874,large,-8.48135,115.2989
667afedc47f8b0cd975338cb,2024-04-21,300.0,1125000000.0,3750000.0,Ubud,Gianyar,5.703782474656201,20.841048872602794,15.137266397946593,small,-8.48135,115.2989
667afedc47f8b0cd975338cc,2024-04-21,100.0,700000000.0,7000000.0,Denpasar Selatan,Denpasar,4.605170185988092,20.36659089300768,15.761420707019587,small,-8.65795,115.22365
667afedc47f8b0cd975338cd,2024-04-21,40000.0,140000000000.0,3500000.0,Ubud,Gianyar,10.596634733096073,25.664908259555716,15.068273526459642,large,-8.48135,115.2989
667afedc47f8b0cd975338ce,2024-04-21,1350.0,5520000000.0,4088888.888888889,Kintamani,Bangli,7.2078598714324755,22.431643697235415,15.22378382580294,medium,-8.33015,115.34265
667afedc47f8b0cd975338cf,2024-04-21,1000.0,15000000000.0,15000000.0,Kuta,Badung,6.907755278982137,23.43131603804862,16.523560759066484,medium,-8.5407,115.16285
